- - Printers and print room,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/petty-france/printers.htm
- - Security,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/petty-france/security.htm
- - Stationery,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/petty-france/stationery.htm
- - Sustainability,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/petty-france/recycling-sustainability.htm
- - Telephone & video conferencing,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/petty-france/telephone-video-conferencing.htm
- - Visitors,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/petty-france/visitors-reception.htm
- - Wi-fi,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/petty-france/wifi.htm
- Steel House,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/index.htm
"- - Bicycles, motorcycles, cars and parking",http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/bicycle.htm
- - Catering and hospitality,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/catering.htm
"- - Cleaning, recycling and portering page",http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/cleaning.htm
- - Emergency evacuation guidance,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/emergency.htm
- - Gym,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/gym.htm
- - Heating and air conditioning,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/heating.htm
- - Helpdesk,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/helpdesk.htm
- - Lifts,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/lifts.htm
- - Maintenance,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/maintenance.htm
- - Office moves and changes,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/office-moves.htm
- - Postroom,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/postal-services.htm
- - Printers and reprographics,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/printers-and-reprographics.htm
- - Sustainability,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/sustainability.htm
- - Security,http://intranet.justice.gsi.gov.uk/guidance-support/buildings-facilities/steel-house/security.htm
